,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
3725,541220,22429,ENAMEL MEASURING JUG CREAM,180,2011-01-14 14:11:00,3.75,14156.0,EIRE
3726,541220,22483,RED GINGHAM TEDDY BEAR,144,2011-01-14 14:11:00,2.55,14156.0,EIRE
3727,541220,22557,PLASTERS IN TIN VINTAGE PAISLEY,192,2011-01-14 14:11:00,1.45,14156.0,EIRE
3728,541220,22551,PLASTERS IN TIN SPACEBOY,192,2011-01-14 14:11:00,1.45,14156.0,EIRE
3729,541220,22629,SPACEBOY LUNCH BOX,192,2011-01-14 14:11:00,1.65,14156.0,EIRE
3730,541220,22630,DOLLY GIRL LUNCH BOX,192,2011-01-14 14:11:00,1.65,14156.0,EIRE
3731,541220,20728,LUNCH BAG CARS BLUE,100,2011-01-14 14:11:00,1.45,14156.0,EIRE
3732,541220,22383,LUNCH BAG SUKI  DESIGN,100,2011-01-14 14:11:00,1.45,14156.0,EIRE
3733,541220,20725,LUNCH BAG RED SPOTTY,200,2011-01-14 14:11:00,1.45,14156.0,EIRE
3734,541224,21025,SPACE FROG,10,2011-01-14 14:45:00,1.25,12474.0,Germany
3735,541224,21915,RED  HARMONICA IN BOX,12,2011-01-14 14:45:00,1.25,12474.0,Germany
3736,541224,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-01-14 14:45:00,2.95,12474.0,Germany
3737,541224,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,2011-01-14 14:45:00,2.95,12474.0,Germany
3738,541224,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2011-01-14 14:45:00,8.5,12474.0,Germany
3739,541224,22668,PINK BABY BUNTING,5,2011-01-14 14:45:00,2.95,12474.0,Germany
3740,541224,22669,RED BABY BUNTING,5,2011-01-14 14:45:00,2.95,12474.0,Germany
3741,541224,21746,SMALL RED RETROSPOT WINDMILL,12,2011-01-14 14:45:00,1.25,12474.0,Germany
3742,541224,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-01-14 14:45:00,9.95,12474.0,Germany
3743,541224,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-01-14 14:45:00,4.95,12474.0,Germany
3744,541224,POST,POSTAGE,1,2011-01-14 14:45:00,18.0,12474.0,Germany
3745,541267,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,2011-01-17 10:37:00,2.95,12779.0,Poland
3746,541267,22624,IVORY KITCHEN SCALES,2,2011-01-17 10:37:00,8.5,12779.0,Poland
3747,541267,22626,BLACK KITCHEN SCALES,2,2011-01-17 10:37:00,8.5,12779.0,Poland
3748,541267,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-01-17 10:37:00,6.35,12779.0,Poland
3749,541267,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-01-17 10:37:00,1.25,12779.0,Poland
3750,541267,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,2011-01-17 10:37:00,2.95,12779.0,Poland
3751,541267,22510,GINGHAM BABUSHKA DOORSTOP,8,2011-01-17 10:37:00,1.25,12779.0,Poland
3752,541267,22195,LARGE HEART MEASURING SPOONS,12,2011-01-17 10:37:00,1.65,12779.0,Poland
3753,541267,22503,CABIN BAG VINTAGE PAISLEY,3,2011-01-17 10:37:00,12.75,12779.0,Poland
3754,541267,84917,WHITE HAND TOWEL WITH BUTTERFLY,20,2011-01-17 10:37:00,1.25,12779.0,Poland
3755,541267,84915,HAND TOWEL PINK FLOWER AND DAISY,10,2011-01-17 10:37:00,1.25,12779.0,Poland
3756,541267,82613D,METAL SIGN CUPCAKE SINGLE HOOK,20,2011-01-17 10:37:00,0.42,12779.0,Poland
3757,541267,22782,SET 3 WICKER STORAGE BASKETS,8,2011-01-17 10:37:00,9.95,12779.0,Poland
3758,541267,22783,SET 3 WICKER OVAL BASKETS W LIDS,8,2011-01-17 10:37:00,7.95,12779.0,Poland
3759,541267,20803,SMALL PINK GLASS SUNDAE DISH,36,2011-01-17 10:37:00,0.42,12779.0,Poland
3760,541267,20801,LARGE PINK GLASS SUNDAE DISH,16,2011-01-17 10:37:00,0.75,12779.0,Poland
3761,541267,21110,LARGE CAKE TOWEL PINK SPOTS,24,2011-01-17 10:37:00,1.95,12779.0,Poland
3762,541267,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-01-17 10:37:00,4.95,12779.0,Poland
3763,541267,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-01-17 10:37:00,3.95,12779.0,Poland
3764,541267,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2011-01-17 10:37:00,2.95,12779.0,Poland
3765,541267,22961,JAM MAKING SET PRINTED,36,2011-01-17 10:37:00,1.45,12779.0,Poland
3766,541267,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-01-17 10:37:00,1.45,12779.0,Poland
3767,541267,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-01-17 10:37:00,1.45,12779.0,Poland
3768,541267,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-01-17 10:37:00,8.5,12779.0,Poland
3769,541267,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-01-17 10:37:00,1.25,12779.0,Poland
3770,541269,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-01-17 11:01:00,2.95,12626.0,Germany
3771,541269,22628,PICNIC BOXES SET OF 3 RETROSPOT,4,2011-01-17 11:01:00,4.95,12626.0,Germany
3772,541269,22630,DOLLY GIRL LUNCH BOX,12,2011-01-17 11:01:00,1.95,12626.0,Germany
3773,541269,22174,PHOTO CUBE,12,2011-01-17 11:01:00,1.65,12626.0,Germany
3774,541269,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,2011-01-17 11:01:00,1.65,12626.0,Germany
3775,541269,22635,CHILDS BREAKFAST SET DOLLY GIRL,2,2011-01-17 11:01:00,9.95,12626.0,Germany
3776,541269,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-01-17 11:01:00,3.75,12626.0,Germany
3777,541269,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-01-17 11:01:00,1.45,12626.0,Germany
3778,541269,22447,PIN CUSHION BABUSHKA BLUE,6,2011-01-17 11:01:00,3.35,12626.0,Germany
3779,541269,22509,SEWING BOX RETROSPOT DESIGN,4,2011-01-17 11:01:00,14.95,12626.0,Germany
3780,541269,22453,MEASURING TAPE BABUSHKA BLUE,6,2011-01-17 11:01:00,2.95,12626.0,Germany
3781,541269,22960,JAM MAKING SET WITH JARS,6,2011-01-17 11:01:00,4.25,12626.0,Germany
3782,541269,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-01-17 11:01:00,1.95,12626.0,Germany
3783,541269,21088,SET/6 FRUIT SALAD PAPER CUPS,12,2011-01-17 11:01:00,0.65,12626.0,Germany
3784,541269,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,2011-01-17 11:01:00,0.85,12626.0,Germany
3785,541269,22894,TABLECLOTH RED APPLES DESIGN,2,2011-01-17 11:01:00,8.5,12626.0,Germany
3786,541269,22551,PLASTERS IN TIN SPACEBOY,12,2011-01-17 11:01:00,1.65,12626.0,Germany
3787,541269,22378,WALL TIDY RETROSPOT,20,2011-01-17 11:01:00,0.85,12626.0,Germany
3788,541269,21054,NURSE'S BAG SOFT TOY,2,2011-01-17 11:01:00,8.95,12626.0,Germany
3789,541269,21055,TOOL BOX SOFT TOY,2,2011-01-17 11:01:00,8.95,12626.0,Germany
3790,541269,20704,MR ROBOT SOFT TOY,8,2011-01-17 11:01:00,1.95,12626.0,Germany
3791,541269,20705,MRS ROBOT SOFT TOY,8,2011-01-17 11:01:00,1.95,12626.0,Germany
3792,541269,22176,BLUE OWL SOFT TOY,6,2011-01-17 11:01:00,2.95,12626.0,Germany
3793,541269,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-01-17 11:01:00,1.25,12626.0,Germany
3794,541269,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2011-01-17 11:01:00,2.95,12626.0,Germany
3795,541269,21889,WOODEN BOX OF DOMINOES,12,2011-01-17 11:01:00,1.25,12626.0,Germany
3796,541269,22510,GINGHAM BABUSHKA DOORSTOP,8,2011-01-17 11:01:00,1.25,12626.0,Germany
3797,541269,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-01-17 11:01:00,2.1,12626.0,Germany
3798,541269,22617,BAKING SET SPACEBOY DESIGN,3,2011-01-17 11:01:00,4.95,12626.0,Germany
3799,541269,22504,CABIN BAG VINTAGE RETROSPOT,3,2011-01-17 11:01:00,12.75,12626.0,Germany
3800,541269,22449,SILK PURSE BABUSHKA PINK,6,2011-01-17 11:01:00,3.35,12626.0,Germany
3801,541269,20665,RED RETROSPOT PURSE,6,2011-01-17 11:01:00,2.95,12626.0,Germany
3802,541269,22450,SILK PURSE BABUSHKA BLUE,6,2011-01-17 11:01:00,3.35,12626.0,Germany
3803,541269,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-01-17 11:01:00,2.95,12626.0,Germany
3804,541269,22511,RETROSPOT BABUSHKA DOORSTOP,8,2011-01-17 11:01:00,1.25,12626.0,Germany
3805,541269,22898,CHILDRENS APRON APPLES DESIGN,8,2011-01-17 11:01:00,1.95,12626.0,Germany
3806,541269,22303,COFFEE MUG APPLES DESIGN,6,2011-01-17 11:01:00,2.55,12626.0,Germany
3807,541269,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-01-17 11:01:00,0.85,12626.0,Germany
3808,541269,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-01-17 11:01:00,2.95,12626.0,Germany
3809,541269,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-01-17 11:01:00,1.65,12626.0,Germany
3810,541269,21249,WOODLAND  HEIGHT CHART STICKERS,6,2011-01-17 11:01:00,2.95,12626.0,Germany
3811,541269,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,2011-01-17 11:01:00,0.85,12626.0,Germany
3812,541269,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-01-17 11:01:00,0.65,12626.0,Germany
3813,541269,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-01-17 11:01:00,0.85,12626.0,Germany
3814,541269,21156,RETROSPOT CHILDRENS APRON,8,2011-01-17 11:01:00,1.95,12626.0,Germany
3815,541269,22180,RETROSPOT LAMP,5,2011-01-17 11:01:00,9.95,12626.0,Germany
3816,541269,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-01-17 11:01:00,4.95,12626.0,Germany
3817,541269,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-01-17 11:01:00,1.65,12626.0,Germany
3818,541269,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,2011-01-17 11:01:00,2.55,12626.0,Germany
3819,541269,22321,BIRD DECORATION RED RETROSPOT,12,2011-01-17 11:01:00,0.85,12626.0,Germany
3820,541269,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-01-17 11:01:00,4.95,12626.0,Germany
3821,541269,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-01-17 11:01:00,2.55,12626.0,Germany
3822,541269,POST,POSTAGE,8,2011-01-17 11:01:00,18.0,12626.0,Germany
3823,541271,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-01-17 11:12:00,0.95,12388.0,Australia
3824,541271,71459,HANGING JAM JAR T-LIGHT HOLDER,24,2011-01-17 11:12:00,0.85,12388.0,Australia
3825,541271,22429,ENAMEL MEASURING JUG CREAM,4,2011-01-17 11:12:00,4.25,12388.0,Australia
3826,541271,22262,FELT EGG COSY CHICKEN,12,2011-01-17 11:12:00,0.85,12388.0,Australia
3827,541271,47590B,PINK HAPPY BIRTHDAY BUNTING,6,2011-01-17 11:12:00,5.45,12388.0,Australia
3828,541271,47590A,BLUE HAPPY BIRTHDAY BUNTING,6,2011-01-17 11:12:00,5.45,12388.0,Australia
3829,541271,22669,RED BABY BUNTING,6,2011-01-17 11:12:00,2.95,12388.0,Australia
3830,541271,22148,EASTER CRAFT 4 CHICKS,12,2011-01-17 11:12:00,1.95,12388.0,Australia
3831,541271,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-01-17 11:12:00,2.95,12388.0,Australia
3832,541271,47566,PARTY BUNTING,5,2011-01-17 11:12:00,4.65,12388.0,Australia
3833,541271,22963,JAM JAR WITH GREEN LID,12,2011-01-17 11:12:00,0.85,12388.0,Australia
3834,541271,22962,JAM JAR WITH PINK LID,12,2011-01-17 11:12:00,0.85,12388.0,Australia
3835,541271,22961,JAM MAKING SET PRINTED,24,2011-01-17 11:12:00,1.45,12388.0,Australia
3836,541271,22960,JAM MAKING SET WITH JARS,12,2011-01-17 11:12:00,3.75,12388.0,Australia
3837,541271,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-01-17 11:12:00,2.95,12388.0,Australia
3838,541271,22310,IVORY KNITTED MUG COSY,6,2011-01-17 11:12:00,1.65,12388.0,Australia
3839,541271,22969,HOMEMADE JAM SCENTED CANDLES,24,2011-01-17 11:12:00,1.45,12388.0,Australia
3840,541271,22722,SET OF 6 SPICE TINS PANTRY DESIGN,12,2011-01-17 11:12:00,3.95,12388.0,Australia
3841,541271,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-01-17 11:12:00,4.95,12388.0,Australia
3842,541277,10002,INFLATABLE POLITICAL GLOBE,1,2011-01-17 11:46:00,0.85,12673.0,Germany
3843,541277,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,2011-01-17 11:46:00,2.55,12673.0,Germany
3844,541277,21826,EIGHT PIECE DINOSAUR SET,10,2011-01-17 11:46:00,1.25,12673.0,Germany
3845,541277,16235,RECYCLED PENCIL WITH RABBIT ERASER,30,2011-01-17 11:46:00,0.21,12673.0,Germany
3846,541277,20975,12 PENCILS SMALL TUBE RED RETROSPOT,10,2011-01-17 11:46:00,0.65,12673.0,Germany
3847,541277,20974,12 PENCILS SMALL TUBE SKULL,10,2011-01-17 11:46:00,0.65,12673.0,Germany
3848,541277,51014A,"FEATHER PEN,HOT PINK",12,2011-01-17 11:46:00,0.85,12673.0,Germany
3849,541277,51014L,"FEATHER PEN,LIGHT PINK",12,2011-01-17 11:46:00,0.85,12673.0,Germany
3850,541277,47599B,BLUE PARTY BAGS,4,2011-01-17 11:46:00,2.1,12673.0,Germany
3851,541277,47599A,PINK PARTY BAGS,4,2011-01-17 11:46:00,2.1,12673.0,Germany
3852,541277,22562,MONSTERS STENCIL CRAFT,6,2011-01-17 11:46:00,1.25,12673.0,Germany
3853,541277,22563,HAPPY STENCIL CRAFT,6,2011-01-17 11:46:00,1.25,12673.0,Germany
3854,541277,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-01-17 11:46:00,5.45,12673.0,Germany
3855,541277,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2011-01-17 11:46:00,5.45,12673.0,Germany
3856,541277,22516,CHILDS GARDEN RAKE BLUE,1,2011-01-17 11:46:00,2.1,12673.0,Germany
3857,541277,22619,SET OF 6 SOLDIER SKITTLES,4,2011-01-17 11:46:00,3.75,12673.0,Germany
3858,541277,22128,PARTY CONES CANDY ASSORTED,24,2011-01-17 11:46:00,1.25,12673.0,Germany
3859,541277,22620,4 TRADITIONAL SPINNING TOPS,8,2011-01-17 11:46:00,1.25,12673.0,Germany
3860,541277,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,2011-01-17 11:46:00,2.1,12673.0,Germany
3861,541277,22197,SMALL POPCORN HOLDER,10,2011-01-17 11:46:00,0.85,12673.0,Germany
3862,541277,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-01-17 11:46:00,7.95,12673.0,Germany
3863,541277,22692,DOORMAT WELCOME TO OUR HOME,2,2011-01-17 11:46:00,7.95,12673.0,Germany
3864,541277,48188,DOORMAT WELCOME PUPPIES,1,2011-01-17 11:46:00,7.95,12673.0,Germany
3865,541405,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,2011-01-17 15:17:00,7.65,12683.0,France
3866,541405,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-01-17 15:17:00,2.1,12683.0,France
3867,541405,22897,OVEN MITT APPLES DESIGN,10,2011-01-17 15:17:00,1.45,12683.0,France
3868,541405,21035,SET/2 RED RETROSPOT TEA TOWELS,6,2011-01-17 15:17:00,2.95,12683.0,France
3869,541405,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,2011-01-17 15:17:00,2.95,12683.0,France
3870,541405,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-01-17 15:17:00,0.42,12683.0,France
3871,541405,22629,SPACEBOY LUNCH BOX,12,2011-01-17 15:17:00,1.95,12683.0,France
3872,541405,22704,WRAP RED APPLES,25,2011-01-17 15:17:00,0.42,12683.0,France
3873,541405,22302,COFFEE MUG PEARS  DESIGN,12,2011-01-17 15:17:00,2.55,12683.0,France
3874,541405,22303,COFFEE MUG APPLES DESIGN,12,2011-01-17 15:17:00,2.55,12683.0,France
3875,541405,20963,APPLE BATH SPONGE,10,2011-01-17 15:17:00,1.25,12683.0,France
3876,541405,22705,WRAP GREEN PEARS,25,2011-01-17 15:17:00,0.42,12683.0,France
3877,541405,22631,CIRCUS PARADE LUNCH BOX,12,2011-01-17 15:17:00,1.95,12683.0,France
3878,541405,20966,SANDWICH BATH SPONGE,10,2011-01-17 15:17:00,1.25,12683.0,France
3879,541405,22037,ROBOT BIRTHDAY CARD,12,2011-01-17 15:17:00,0.42,12683.0,France
3880,541405,21058,PARTY INVITES WOODLAND,12,2011-01-17 15:17:00,0.85,12683.0,France
3881,541405,21721,CANDY SHOP  STICKER SHEET,12,2011-01-17 15:17:00,0.85,12683.0,France
3882,541405,22423,REGENCY CAKESTAND 3 TIER,16,2011-01-17 15:17:00,10.95,12683.0,France
3883,541405,21843,RED RETROSPOT CAKE STAND,8,2011-01-17 15:17:00,10.95,12683.0,France
3884,541405,POST,POSTAGE,5,2011-01-17 15:17:00,18.0,12683.0,France
3885,541405,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,2011-01-17 15:17:00,2.95,12683.0,France
3886,541430,22138,BAKING SET 9 PIECE RETROSPOT,24,2011-01-18 09:50:00,4.25,12356.0,Portugal
3887,541430,21198,WHITE HEART CONFETTI IN TUBE,48,2011-01-18 09:50:00,0.42,12356.0,Portugal
3888,541430,21114,LAVENDER SCENTED FABRIC HEART,40,2011-01-18 09:50:00,1.25,12356.0,Portugal
3889,541430,21199,PINK  HEART CONFETTI IN TUBE,48,2011-01-18 09:50:00,0.42,12356.0,Portugal
3890,541430,21231,SWEETHEART CERAMIC TRINKET BOX,72,2011-01-18 09:50:00,1.06,12356.0,Portugal
3891,541430,22060,LARGE CAKE STAND HANGING HEARTS,12,2011-01-18 09:50:00,8.5,12356.0,Portugal
3892,541430,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,24,2011-01-18 09:50:00,2.95,12356.0,Portugal
3893,541430,22066,LOVE HEART TRINKET POT,24,2011-01-18 09:50:00,1.45,12356.0,Portugal
3894,541430,22132,RED LOVE HEART SHAPE CUP,48,2011-01-18 09:50:00,0.85,12356.0,Portugal
3895,541430,22131,FOOD CONTAINER SET 3 LOVE HEART,24,2011-01-18 09:50:00,1.95,12356.0,Portugal
3896,541430,22195,LARGE HEART MEASURING SPOONS,12,2011-01-18 09:50:00,1.65,12356.0,Portugal
3897,541430,22435,SET OF 9 HEART SHAPED BALLOONS,60,2011-01-18 09:50:00,1.25,12356.0,Portugal
3898,541430,22937,BAKING MOULD CHOCOLATE CUPCAKES,24,2011-01-18 09:50:00,2.55,12356.0,Portugal
3899,541430,84378,SET OF 3 HEART COOKIE CUTTERS,48,2011-01-18 09:50:00,1.25,12356.0,Portugal
3900,541430,84569D,PACK 6 HEART/ICE-CREAM PATCHES,24,2011-01-18 09:50:00,1.25,12356.0,Portugal
3901,541430,84992,72 SWEETHEART FAIRY CAKE CASES,120,2011-01-18 09:50:00,0.42,12356.0,Portugal
3902,541430,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,2011-01-18 09:50:00,1.25,12356.0,Portugal
3903,541430,22055,MINI CAKE STAND  HANGING STRAWBERY,32,2011-01-18 09:50:00,1.45,12356.0,Portugal
3904,541430,22059,CERAMIC STRAWBERRY DESIGN MUG,48,2011-01-18 09:50:00,1.25,12356.0,Portugal
3905,541430,22649,STRAWBERRY FAIRY CAKE TEAPOT,24,2011-01-18 09:50:00,4.25,12356.0,Portugal
3906,541430,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-01-18 09:50:00,1.45,12356.0,Portugal
3907,541430,37448,CERAMIC CAKE DESIGN SPOTTED MUG,48,2011-01-18 09:50:00,1.25,12356.0,Portugal
3908,541430,37450,CERAMIC CAKE BOWL + HANGING CAKES,18,2011-01-18 09:50:00,2.55,12356.0,Portugal
3909,541430,37500,TEA TIME TEAPOT IN GIFT BOX,12,2011-01-18 09:50:00,8.49,12356.0,Portugal
3910,541430,37501,TEA TIME TEA SET IN GIFT BOX,12,2011-01-18 09:50:00,6.95,12356.0,Portugal
3911,541430,84991,60 TEATIME FAIRY CAKE CASES,120,2011-01-18 09:50:00,0.42,12356.0,Portugal
3912,541430,84987,SET OF 36 TEATIME PAPER DOILIES,24,2011-01-18 09:50:00,1.45,12356.0,Portugal
3913,541430,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,32,2011-01-18 09:50:00,0.65,12356.0,Portugal
3914,541430,22423,REGENCY CAKESTAND 3 TIER,16,2011-01-18 09:50:00,10.95,12356.0,Portugal
3915,541430,84375,SET OF 20 KIDS COOKIE CUTTERS,36,2011-01-18 09:50:00,2.1,12356.0,Portugal
3916,541430,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,24,2011-01-18 09:50:00,1.25,12356.0,Portugal
3917,541430,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-01-18 09:50:00,0.55,12356.0,Portugal
3918,541430,21213,PACK OF 72 SKULL CAKE CASES,24,2011-01-18 09:50:00,0.55,12356.0,Portugal
3919,541430,21527,RED RETROSPOT TRADITIONAL TEAPOT,12,2011-01-18 09:50:00,6.95,12356.0,Portugal
3920,541430,21843,RED RETROSPOT CAKE STAND,4,2011-01-18 09:50:00,10.95,12356.0,Portugal
3921,541430,POST,POSTAGE,18,2011-01-18 09:50:00,18.0,12356.0,Portugal
3922,541434,85180A,RED HEARTS LIGHT CHAIN,24,2011-01-18 10:22:00,1.25,14911.0,EIRE
3923,541434,84978,HANGING HEART JAR T-LIGHT HOLDER,72,2011-01-18 10:22:00,1.06,14911.0,EIRE
3924,541434,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,12,2011-01-18 10:22:00,2.55,14911.0,EIRE
3925,541434,85055,FRENCH ENAMEL UTENSIL HOLDER,20,2011-01-18 10:22:00,2.95,14911.0,EIRE
3926,541434,37475,SET/4 COLOURFUL MIXING BOWLS,6,2011-01-18 10:22:00,8.49,14911.0,EIRE
3927,541434,22561,WOODEN SCHOOL COLOURING SET,24,2011-01-18 10:22:00,1.65,14911.0,EIRE
3928,541434,22113,GREY HEART HOT WATER BOTTLE,8,2011-01-18 10:22:00,3.75,14911.0,EIRE
3929,541434,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2011-01-18 10:22:00,0.72,14911.0,EIRE
3930,541434,21355,TOAST ITS - I LOVE YOU,24,2011-01-18 10:22:00,1.25,14911.0,EIRE
3931,541434,C2,CARRIAGE,1,2011-01-18 10:22:00,50.0,14911.0,EIRE
3932,541480,21249,WOODLAND  HEIGHT CHART STICKERS,6,2011-01-18 12:05:00,2.95,12527.0,Germany
3933,541480,21251,DINOSAUR HEIGHT CHART STICKER SET,6,2011-01-18 12:05:00,2.95,12527.0,Germany
3934,541480,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-01-18 12:05:00,0.85,12527.0,Germany
3935,541480,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-01-18 12:05:00,0.85,12527.0,Germany
3936,541480,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-01-18 12:05:00,0.85,12527.0,Germany
3937,541480,20719,WOODLAND CHARLOTTE BAG,10,2011-01-18 12:05:00,0.85,12527.0,Germany
3938,541480,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-01-18 12:05:00,1.25,12527.0,Germany
3939,541480,16168M,FUNKY MONKEY GIFT BAG MEDIUM,24,2011-01-18 12:05:00,0.42,12527.0,Germany
3940,541480,84247L,FAWN AND MUSHROOM GREETING CARD,12,2011-01-18 12:05:00,0.42,12527.0,Germany
3941,541480,POST,POSTAGE,1,2011-01-18 12:05:00,18.0,12527.0,Germany
3942,541491,22652,TRAVEL SEWING KIT,20,2011-01-18 14:04:00,1.65,12510.0,Spain
3943,541491,22494,EMERGENCY FIRST AID TIN,12,2011-01-18 14:04:00,1.25,12510.0,Spain
3944,541491,21137,BLACK RECORD COVER FRAME,8,2011-01-18 14:04:00,3.75,12510.0,Spain
3945,541491,20750,RED RETROSPOT MINI CASES,12,2011-01-18 14:04:00,6.35,12510.0,Spain
3946,541491,37370,RETRO COFFEE MUGS ASSORTED,24,2011-01-18 14:04:00,1.25,12510.0,Spain
3947,541491,10002,INFLATABLE POLITICAL GLOBE,24,2011-01-18 14:04:00,0.85,12510.0,Spain
3948,541491,22972,CHILDREN'S SPACEBOY MUG,12,2011-01-18 14:04:00,1.65,12510.0,Spain
3949,541491,21914,BLUE HARMONICA IN BOX,12,2011-01-18 14:04:00,1.25,12510.0,Spain
3950,541491,21915,RED  HARMONICA IN BOX,12,2011-01-18 14:04:00,1.25,12510.0,Spain
3951,541491,20749,ASSORTED COLOUR MINI CASES,12,2011-01-18 14:04:00,6.35,12510.0,Spain
3952,541491,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-01-18 14:04:00,0.85,12510.0,Spain
3953,541491,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-01-18 14:04:00,0.85,12510.0,Spain
3954,541491,20719,WOODLAND CHARLOTTE BAG,10,2011-01-18 14:04:00,0.85,12510.0,Spain
3955,541491,21935,SUKI  SHOULDER BAG,10,2011-01-18 14:04:00,1.65,12510.0,Spain
3956,541491,22474,SPACEBOY TV DINNER TRAY,3,2011-01-18 14:04:00,4.95,12510.0,Spain
3957,541491,79321,CHILLI LIGHTS,4,2011-01-18 14:04:00,4.95,12510.0,Spain
3958,541491,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-01-18 14:04:00,1.65,12510.0,Spain
3959,541491,20717,STRAWBERRY SHOPPER BAG,10,2011-01-18 14:04:00,1.25,12510.0,Spain
3960,541491,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-01-18 14:04:00,2.95,12510.0,Spain
3961,541491,22432,WATERING CAN PINK BUNNY,6,2011-01-18 14:04:00,1.95,12510.0,Spain
3962,541491,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2011-01-18 14:04:00,3.75,12510.0,Spain
3963,541491,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,4,2011-01-18 14:04:00,3.75,12510.0,Spain
3964,541491,15044D,RED PAPER PARASOL,6,2011-01-18 14:04:00,2.95,12510.0,Spain
3965,541491,15044B,BLUE PAPER PARASOL,6,2011-01-18 14:04:00,2.95,12510.0,Spain
3966,541491,22904,CALENDAR PAPER CUT DESIGN,6,2011-01-18 14:04:00,2.95,12510.0,Spain
3967,541491,21791,VINTAGE HEADS AND TAILS CARD GAME,12,2011-01-18 14:04:00,1.25,12510.0,Spain
3968,541491,21892,TRADITIONAL WOODEN CATCH CUP GAME,12,2011-01-18 14:04:00,1.25,12510.0,Spain
